# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 317.301 avgA: 355.6 avgB: 527.305 MNR: 0.881246 GNR: 0.714189 DICE: 0.696944

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 322.845 avgA: 357.054 avgB: 528.935 MNR: 0.888363 GNR: 0.720666 DICE: 0.703332

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 322.263 avgA: 361.743 avgB: 533.581 MNR: 0.8734 GNR: 0.711202 DICE: 0.6947

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 317.235 avgA: 353.245 avgB: 528.097 MNR: 0.881563 GNR: 0.711537 DICE: 0.693628

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 325.602 avgA: 356.821 avgB: 532.891 MNR: 0.896643 GNR: 0.725546 DICE: 0.707876

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 325.462 avgA: 357.325 avgB: 533.882 MNR: 0.8934 GNR: 0.72261 DICE: 0.704935

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 320.05 avgA: 356.446 avgB: 532.621 MNR: 0.883359 GNR: 0.714607 DICE: 0.697256

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 326.574 avgA: 358.092 avgB: 530.298 MNR: 0.897856 GNR: 0.728153 DICE: 0.71055

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 318.605 avgA: 354.3 avgB: 531.384 MNR: 0.884459 GNR: 0.713399 DICE: 0.695527

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 320.036 avgA: 356.298 avgB: 527.9 MNR: 0.88262 GNR: 0.716263 DICE: 0.699165

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 316.276 avgA: 352.962 avgB: 529.001 MNR: 0.879906 GNR: 0.709157 DICE: 0.691044

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 320.582 avgA: 358.7 avgB: 533.34 MNR: 0.880714 GNR: 0.714032 DICE: 0.696988

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 323.083 avgA: 358.096 avgB: 535.424 MNR: 0.883969 GNR: 0.714359 DICE: 0.696593

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 323.488 avgA: 357.981 avgB: 535.737 MNR: 0.884638 GNR: 0.714226 DICE: 0.696307

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 321.638 avgA: 358.797 avgB: 528.758 MNR: 0.877283 GNR: 0.714488 DICE: 0.69798

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 321.373 avgA: 358.009 avgB: 532.414 MNR: 0.882244 GNR: 0.713749 DICE: 0.69615

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 322.084 avgA: 356.732 avgB: 532.16 MNR: 0.88504 GNR: 0.716205 DICE: 0.69866

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 317.49 avgA: 358.585 avgB: 532.026 MNR: 0.869101 GNR: 0.70485 DICE: 0.687873

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 322.247 avgA: 357.982 avgB: 532.894 MNR: 0.885535 GNR: 0.716138 DICE: 0.698426

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 325.223 avgA: 355.934 avgB: 529.615 MNR: 0.896081 GNR: 0.725709 DICE: 0.708025

