# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.41182 avgA: 104.368 avgB: 109.726 MNR: 0.0264474 GNR: 0.0237169 DICE: 0.0235081

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.12932 avgA: 97.5951 avgB: 101.924 MNR: 0.0255902 GNR: 0.0229588 DICE: 0.0227559

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.33642 avgA: 98.3095 avgB: 104.223 MNR: 0.0261536 GNR: 0.0234642 DICE: 0.0232551

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.95926 avgA: 107.094 avgB: 111.287 MNR: 0.0284079 GNR: 0.0255976 DICE: 0.0253934

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.24278 avgA: 98.221 avgB: 103.027 MNR: 0.0261316 GNR: 0.0235672 DICE: 0.0233845

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.95412 avgA: 99.29 avgB: 104.648 MNR: 0.0252173 GNR: 0.0223603 DICE: 0.0221217

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.48669 avgA: 101.373 avgB: 106.831 MNR: 0.027945 GNR: 0.0248388 DICE: 0.0245872

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.15613 avgA: 100.099 avgB: 104.125 MNR: 0.0256818 GNR: 0.022882 DICE: 0.0226523

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.32078 avgA: 98.3424 avgB: 102.369 MNR: 0.0266678 GNR: 0.0238684 DICE: 0.0236531

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.28095 avgA: 97.4628 avgB: 102.419 MNR: 0.0267619 GNR: 0.0241153 DICE: 0.0239216

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.06015 avgA: 96.4054 avgB: 101.012 MNR: 0.0267801 GNR: 0.023975 DICE: 0.0237523

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.26096 avgA: 101.229 avgB: 104.796 MNR: 0.0266484 GNR: 0.0237457 DICE: 0.0235133

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.87332 avgA: 94.3805 avgB: 98.4812 MNR: 0.0248533 GNR: 0.0222615 DICE: 0.0220578

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.44892 avgA: 104.477 avgB: 109.682 MNR: 0.0260096 GNR: 0.0234965 DICE: 0.0233143

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.73669 avgA: 96.0659 avgB: 100.405 MNR: 0.0238179 GNR: 0.0212885 DICE: 0.0210854

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.83837 avgA: 94.1352 avgB: 98.0216 MNR: 0.0238282 GNR: 0.0213415 DICE: 0.0211426

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.48271 avgA: 90.9154 avgB: 94.1848 MNR: 0.0237945 GNR: 0.0212431 DICE: 0.0210246

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.21714 avgA: 96.9493 avgB: 101.276 MNR: 0.0270005 GNR: 0.0243351 DICE: 0.0241352

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.01586 avgA: 94.4554 avgB: 99.0352 MNR: 0.0259028 GNR: 0.0230794 DICE: 0.0228485

