# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.50038 avgA: 257.039 avgB: 103.918 MNR: 0.0220238 GNR: 0.0143646 DICE: 0.0131108

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.09765 avgA: 209.677 avgB: 88.2059 MNR: 0.0111336 GNR: 0.00731379 DICE: 0.00669294

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.34187 avgA: 219.907 avgB: 82.8836 MNR: 0.0151004 GNR: 0.00926995 DICE: 0.00824549

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.35504 avgA: 251.493 avgB: 101.09 MNR: 0.0214979 GNR: 0.0137676 DICE: 0.0124922

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.12514 avgA: 250.467 avgB: 103.35 MNR: 0.0186674 GNR: 0.0123199 DICE: 0.0112935

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.98676 avgA: 239.902 avgB: 94.9296 MNR: 0.0188556 GNR: 0.0121515 DICE: 0.0110289

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.2586 avgA: 248.344 avgB: 99.8333 MNR: 0.0203222 GNR: 0.013289 DICE: 0.0121301

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.338 avgA: 253.183 avgB: 100.995 MNR: 0.0210894 GNR: 0.0138038 DICE: 0.0126094

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.30132 avgA: 247.943 avgB: 100.063 MNR: 0.0209411 GNR: 0.013663 DICE: 0.0124705

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.38136 avgA: 252.352 avgB: 100.845 MNR: 0.0214975 GNR: 0.014028 DICE: 0.0127988

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.43745 avgA: 250.071 avgB: 102.3 MNR: 0.0216731 GNR: 0.0143041 DICE: 0.0131091

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.9569 avgA: 236.722 avgB: 95.3486 MNR: 0.0188862 GNR: 0.0121682 DICE: 0.0110473

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.06692 avgA: 232.112 avgB: 93.0125 MNR: 0.0187848 GNR: 0.0122275 DICE: 0.0111428

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.25668 avgA: 251.977 avgB: 96.3376 MNR: 0.021093 GNR: 0.0131659 DICE: 0.0118039

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.21777 avgA: 238.99 avgB: 95.2858 MNR: 0.0208426 GNR: 0.0136331 DICE: 0.0124494

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.09814 avgA: 234.962 avgB: 95.4577 MNR: 0.0195425 GNR: 0.0127981 DICE: 0.0116928

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.34834 avgA: 247.933 avgB: 99.9062 MNR: 0.0210854 GNR: 0.0136793 DICE: 0.0124565

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.46125 avgA: 245.988 avgB: 97.4499 MNR: 0.0224091 GNR: 0.0145494 DICE: 0.0132567

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.37784 avgA: 215.771 avgB: 83.5344 MNR: 0.0145931 GNR: 0.00918712 DICE: 0.00825998

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.43603 avgA: 256.567 avgB: 104.394 MNR: 0.0213911 GNR: 0.0139884 DICE: 0.0127749

