#frame chA chB nCorr nA nB MNR GNR DICE
2 0 1 0 209 24 0 0 0
3 0 1 0 172 21 0 0 0
4 0 1 0 125 31 0 0 0
5 0 1 0 106 53 0 0 0
6 0 1 1 88 110 0.0113636 0.0101639 0.010101
7 0 1 0 112 154 0 0 0
8 0 1 0 78 124 0 0 0
9 0 1 0 138 213 0 0 0
10 0 1 5 112 179 0.0446429 0.035313 0.0343643
11 0 1 12 94 164 0.12766 0.0966486 0.0930233
12 0 1 15 86 158 0.174419 0.128681 0.122951
13 0 1 33 72 136 0.458333 0.333486 0.317308
14 0 1 37 117 230 0.316239 0.225551 0.213256
15 0 1 33 104 177 0.317308 0.243226 0.234875
16 0 1 25 86 162 0.290698 0.211804 0.201613
17 0 1 20 78 147 0.25641 0.186777 0.177778
18 0 1 22 114 200 0.192982 0.145699 0.140127
19 0 1 25 86 180 0.290698 0.200935 0.18797
20 0 1 20 71 145 0.28169 0.197114 0.185185
21 0 1 19 89 193 0.213483 0.144971 0.134752
22 0 1 21 66 155 0.318182 0.207626 0.190045
23 0 1 20 92 186 0.217391 0.15289 0.143885
24 0 1 12 47 137 0.255319 0.149545 0.130435
25 0 1 7 68 130 0.102941 0.0744512 0.0707071
26 0 1 5 75 134 0.0666667 0.0498755 0.0478469
27 0 1 2 86 149 0.0232558 0.017668 0.0170213
28 0 1 0 109 150 0 0 0
29 0 1 2 136 139 0.0147059 0.0145463 0.0145455
30 0 1 2 157 124 0.016129 0.0143341 0.0142349
31 0 1 1 196 135 0.00740741 0.00614759 0.0060423
32 0 1 5 226 142 0.0352113 0.0279108 0.0271739
33 0 1 5 269 147 0.0340136 0.025144 0.0240385
34 0 1 9 305 157 0.0573248 0.0411285 0.038961
35 0 1 11 332 165 0.0666667 0.0469983 0.0442656
36 0 1 17 368 171 0.0994152 0.0677684 0.0630798
37 0 1 18 312 126 0.142857 0.0907841 0.0821918
38 0 1 21 351 160 0.13125 0.0886147 0.0821918
39 0 1 27 291 134 0.201493 0.13673 0.127059
40 0 1 20 317 171 0.116959 0.0859018 0.0819672
41 0 1 24 284 151 0.15894 0.115895 0.110345
42 0 1 26 302 174 0.149425 0.113421 0.109244
43 0 1 26 260 136 0.191176 0.138267 0.131313
44 0 1 32 272 198 0.161616 0.13789 0.13617
45 0 1 29 218 158 0.183544 0.156258 0.154255
46 0 1 25 226 195 0.128205 0.119088 0.118765
47 0 1 27 185 164 0.164634 0.155009 0.154728
48 0 1 31 224 178 0.174157 0.155249 0.154229
49 0 1 25 174 155 0.16129 0.15223 0.151976
50 0 1 23 197 166 0.138554 0.127186 0.126722
51 0 1 19 150 137 0.138686 0.13254 0.132404
52 0 1 26 178 155 0.167742 0.15653 0.156156
53 0 1 23 136 122 0.188525 0.178558 0.178295
54 0 1 22 120 159 0.183333 0.15927 0.157706
55 0 1 17 90 126 0.188889 0.15964 0.157407
56 0 1 17 105 139 0.161905 0.140717 0.139344
57 0 1 16 81 114 0.197531 0.166504 0.164103
58 0 1 22 117 158 0.188034 0.161808 0.16
59 0 1 18 105 118 0.171429 0.16171 0.161435
60 0 1 25 141 176 0.177305 0.158699 0.157729
61 0 1 25 108 147 0.231481 0.198413 0.196078
62 0 1 25 103 131 0.242718 0.215222 0.213675
63 0 1 26 117 177 0.222222 0.180673 0.176871
64 0 1 32 100 151 0.32 0.260412 0.25498
65 0 1 28 120 183 0.233333 0.188948 0.184818
66 0 1 25 102 140 0.245098 0.209207 0.206612
67 0 1 26 115 180 0.226087 0.180713 0.176271
68 0 1 22 90 148 0.244444 0.190621 0.184874
69 0 1 24 114 168 0.210526 0.173422 0.170213
70 0 1 24 95 143 0.252632 0.205912 0.201681
71 0 1 25 117 174 0.213675 0.175215 0.171821
72 0 1 25 108 156 0.231481 0.192604 0.189394
73 0 1 25 81 119 0.308642 0.254638 0.25
74 0 1 24 111 176 0.216216 0.171709 0.167247
75 0 1 13 84 161 0.154762 0.111787 0.106122
76 0 1 13 65 129 0.2 0.141968 0.134021
77 0 1 7 87 138 0.0804598 0.063885 0.0622222
78 0 1 6 71 120 0.084507 0.0650027 0.0628272
79 0 1 4 102 195 0.0392157 0.0283624 0.026936
80 0 1 4 62 155 0.0645161 0.0408036 0.0368664
81 0 1 2 97 236 0.0206186 0.0132187 0.012012
82 0 1 3 72 172 0.0416667 0.0269582 0.0245902
83 0 1 4 103 209 0.038835 0.0272627 0.025641
84 0 1 5 76 173 0.0657895 0.0436054 0.0401606
85 0 1 12 121 275 0.0991736 0.0657843 0.0606061
86 0 1 7 82 185 0.0853659 0.0568336 0.0524345
87 0 1 11 116 245 0.0948276 0.06525 0.0609418
88 0 1 6 73 184 0.0821918 0.0517703 0.0466926
89 0 1 6 102 233 0.0588235 0.03892 0.0358209
90 0 1 2 66 152 0.030303 0.0199681 0.0183486
91 0 1 6 63 219 0.0952381 0.0510809 0.0425532
92 0 1 1 33 129 0.030303 0.0153267 0.0123457
93 0 1 1 40 169 0.025 0.0121626 0.00956938
94 0 1 0 24 74 0 0 0
95 0 1 0 38 99 0 0 0
96 0 1 0 23 72 0 0 0
97 0 1 1 43 104 0.0232558 0.0149537 0.0136054
98 0 1 1 21 60 0.047619 0.0281718 0.0246914
99 0 1 1 36 108 0.0277778 0.0160375 0.0138889
100 0 1 0 19 71 0 0 0
101 0 1 1 72 140 0.0138889 0.00996024 0.00943396
102 0 1 1 39 95 0.025641 0.0164288 0.0149254
103 0 1 1 26 62 0.0384615 0.0249068 0.0227273
104 0 1 0 50 80 0 0 0
105 0 1 1 34 53 0.0294118 0.0235571 0.0229885
106 0 1 1 51 125 0.0196078 0.0125245 0.0113636
107 0 1 1 31 84 0.0322581 0.0195965 0.0173913
108 0 1 0 18 89 0 0 0
109 0 1 0 26 76 0 0 0
110 0 1 0 26 82 0 0 0
111 0 1 0 40 105 0 0 0
112 0 1 0 62 134 0 0 0
113 0 1 0 38 81 0 0 0
114 0 1 1 72 113 0.0138889 0.0110865 0.0108108
115 0 1 1 50 75 0.02 0.0163299 0.016
