#frame chA chB nCorr nA nB MNR GNR DICE
10 0 1 0 197 147 0 0 0
11 0 1 0 204 156 0 0 0
12 0 1 0 193 148 0 0 0
13 0 1 0 185 142 0 0 0
14 0 1 2 164 138 0.0144928 0.0132944 0.013245
15 0 1 2 165 271 0.0121212 0.00945809 0.00917431
16 0 1 3 153 245 0.0196078 0.015495 0.0150754
17 0 1 3 128 227 0.0234375 0.0175996 0.0169014
18 0 1 6 98 225 0.0612245 0.0404061 0.0371517
19 0 1 5 75 210 0.0666667 0.039841 0.0350877
20 0 1 8 78 287 0.102564 0.053469 0.0438356
21 0 1 10 122 317 0.0819672 0.0508499 0.0455581
22 0 1 16 155 346 0.103226 0.0690901 0.0638723
23 0 1 13 179 337 0.0726257 0.05293 0.0503876
24 0 1 12 204 354 0.0588235 0.0446544 0.0430108
25 0 1 10 228 327 0.0438596 0.0366234 0.036036
26 0 1 9 252 345 0.0357143 0.0305234 0.0301508
27 0 1 15 245 320 0.0612245 0.0535714 0.0530973
28 0 1 13 249 337 0.0522088 0.0448775 0.0443686
29 0 1 14 234 293 0.0598291 0.0534671 0.0531309
30 0 1 18 245 301 0.0734694 0.0662836 0.0659341
31 0 1 20 211 275 0.0947867 0.0830276 0.0823045
32 0 1 24 225 304 0.106667 0.0917663 0.0907372
33 0 1 20 227 291 0.0881057 0.0778163 0.0772201
34 0 1 21 233 320 0.0901288 0.0769071 0.0759494
35 0 1 29 244 320 0.118852 0.103783 0.102837
36 0 1 29 238 313 0.121849 0.106252 0.105263
37 0 1 30 239 310 0.125523 0.110215 0.10929
38 0 1 28 227 299 0.123348 0.107476 0.106464
39 0 1 26 252 318 0.103175 0.0918458 0.0912281
40 0 1 31 249 306 0.124498 0.112306 0.111712
41 0 1 28 265 318 0.10566 0.0964543 0.0960549
42 0 1 39 265 338 0.14717 0.130312 0.129353
43 0 1 34 279 360 0.121864 0.107282 0.106416
44 0 1 38 268 363 0.141791 0.121832 0.120444
45 0 1 28 276 355 0.101449 0.0894518 0.088748
46 0 1 28 260 379 0.107692 0.0891973 0.0876369
47 0 1 27 274 363 0.0985401 0.0856121 0.0847724
48 0 1 35 297 373 0.117845 0.105156 0.104478
49 0 1 40 293 378 0.136519 0.120193 0.119225
50 0 1 45 275 358 0.163636 0.143418 0.14218
51 0 1 44 264 345 0.166667 0.145794 0.144499
52 0 1 39 263 363 0.148289 0.126222 0.124601
53 0 1 40 251 355 0.159363 0.134001 0.132013
54 0 1 36 209 349 0.172249 0.133296 0.129032
55 0 1 40 213 372 0.187793 0.142102 0.136752
56 0 1 44 205 364 0.214634 0.161074 0.154657
57 0 1 38 199 366 0.190955 0.140804 0.134513
58 0 1 30 215 378 0.139535 0.105234 0.10118
59 0 1 35 214 381 0.163551 0.122574 0.117647
60 0 1 32 223 367 0.143498 0.111857 0.108475
61 0 1 39 212 368 0.183962 0.139628 0.134483
62 0 1 45 218 364 0.206422 0.159747 0.154639
63 0 1 39 236 370 0.165254 0.13198 0.128713
64 0 1 35 248 372 0.141129 0.115231 0.112903
65 0 1 50 240 353 0.208333 0.171782 0.168634
66 0 1 37 280 394 0.132143 0.111397 0.109792
67 0 1 45 283 372 0.159011 0.138691 0.137405
68 0 1 42 290 348 0.144828 0.132209 0.131661
69 0 1 38 278 347 0.136691 0.122348 0.1216
70 0 1 55 277 350 0.198556 0.17664 0.175439
71 0 1 44 269 329 0.163569 0.147904 0.147157
72 0 1 38 291 391 0.130584 0.112655 0.111437
73 0 1 41 284 382 0.144366 0.124478 0.123123
74 0 1 42 277 360 0.151625 0.133002 0.131868
75 0 1 34 281 352 0.120996 0.108107 0.107425
76 0 1 46 276 365 0.166667 0.14493 0.143526
77 0 1 42 271 371 0.154982 0.132458 0.130841
78 0 1 31 257 342 0.120623 0.104564 0.103506
79 0 1 41 259 314 0.158301 0.14377 0.143106
80 0 1 48 280 385 0.171429 0.146195 0.144361
81 0 1 36 273 391 0.131868 0.110188 0.108434
82 0 1 44 245 385 0.179592 0.143265 0.139683
83 0 1 39 231 374 0.168831 0.132685 0.128926
84 0 1 35 229 388 0.152838 0.117418 0.113452
85 0 1 26 227 344 0.114537 0.0930425 0.0910683
86 0 1 43 247 350 0.174089 0.146247 0.144054
