#frame chA chB nCorr nA nB MNR GNR DICE
13 0 1 0 256 259 0 0 0
14 0 1 0 262 257 0 0 0
15 0 1 0 263 261 0 0 0
16 0 1 0 256 256 0 0 0
17 0 1 13 243 256 0.0534979 0.0521219 0.0521042
18 0 1 24 247 251 0.097166 0.0963886 0.0963855
19 0 1 32 249 245 0.130612 0.129559 0.129555
20 0 1 40 243 254 0.164609 0.161005 0.160966
21 0 1 40 251 253 0.159363 0.158731 0.15873
22 0 1 42 242 235 0.178723 0.17612 0.176101
23 0 1 36 240 246 0.15 0.148159 0.148148
24 0 1 35 234 235 0.149573 0.149254 0.149254
25 0 1 31 255 219 0.141553 0.131181 0.130802
26 0 1 38 279 248 0.153226 0.144463 0.144213
27 0 1 37 293 262 0.141221 0.133542 0.133333
28 0 1 48 303 263 0.18251 0.170036 0.169611
29 0 1 57 301 266 0.214286 0.201442 0.201058
30 0 1 49 306 272 0.180147 0.169844 0.16955
31 0 1 56 310 266 0.210526 0.195014 0.194444
32 0 1 54 308 261 0.206897 0.190458 0.189807
33 0 1 57 306 255 0.223529 0.204054 0.203209
34 0 1 63 289 267 0.235955 0.226796 0.226619
35 0 1 57 308 250 0.228 0.205414 0.204301
36 0 1 62 294 256 0.242188 0.225995 0.225455
37 0 1 60 290 245 0.244898 0.225097 0.224299
38 0 1 59 277 246 0.239837 0.226019 0.225621
39 0 1 65 288 253 0.256917 0.2408 0.240296
40 0 1 69 298 249 0.277108 0.253304 0.252285
41 0 1 63 289 240 0.2625 0.239214 0.238185
42 0 1 65 292 233 0.27897 0.249198 0.247619
43 0 1 60 298 259 0.23166 0.21597 0.21544
44 0 1 59 302 246 0.239837 0.216462 0.215328
45 0 1 63 331 287 0.219512 0.204402 0.203883
46 0 1 70 326 276 0.253623 0.233364 0.232558
47 0 1 66 356 311 0.212219 0.198353 0.197901
48 0 1 61 343 300 0.203333 0.190161 0.189736
49 0 1 62 347 292 0.212329 0.194776 0.194053
50 0 1 67 339 290 0.231034 0.213686 0.213037
51 0 1 70 337 281 0.24911 0.227473 0.226537
52 0 1 59 312 279 0.21147 0.199974 0.199662
53 0 1 76 334 277 0.274368 0.249862 0.248773
54 0 1 88 321 286 0.307692 0.290434 0.289951
55 0 1 76 327 273 0.278388 0.254366 0.253333
56 0 1 85 335 275 0.309091 0.280047 0.278689
57 0 1 77 324 266 0.289474 0.262287 0.261017
58 0 1 72 314 257 0.280156 0.253455 0.252189
59 0 1 66 368 326 0.202454 0.190551 0.190202
60 0 1 87 363 311 0.279743 0.258932 0.25816
61 0 1 69 358 311 0.221865 0.206789 0.206278
62 0 1 84 369 316 0.265823 0.245993 0.245255
63 0 1 91 364 329 0.276596 0.262962 0.262626
64 0 1 96 356 328 0.292683 0.280937 0.280702
65 0 1 89 350 300 0.296667 0.27466 0.273846
66 0 1 109 353 298 0.365772 0.336071 0.334869
67 0 1 109 339 305 0.357377 0.338982 0.338509
68 0 1 113 386 344 0.328488 0.310103 0.309589
69 0 1 92 375 337 0.272997 0.258796 0.258427
70 0 1 90 365 326 0.276074 0.260908 0.260492
71 0 1 109 357 309 0.352751 0.328181 0.327327
72 0 1 94 348 301 0.312292 0.290439 0.289676
73 0 1 102 362 304 0.335526 0.307474 0.306306
74 0 1 104 347 308 0.337662 0.318122 0.317557
75 0 1 105 341 296 0.35473 0.330496 0.32967
76 0 1 115 380 356 0.323034 0.312666 0.3125
77 0 1 113 389 338 0.33432 0.311634 0.310867
78 0 1 97 385 335 0.289552 0.270097 0.269444
79 0 1 96 351 317 0.302839 0.287798 0.287425
80 0 1 135 376 336 0.401786 0.379813 0.379213
81 0 1 119 386 363 0.327824 0.317907 0.317757
82 0 1 116 377 322 0.360248 0.332935 0.331903
83 0 1 114 365 336 0.339286 0.325528 0.32525
84 0 1 136 371 346 0.393064 0.379589 0.379358
85 0 1 125 373 337 0.37092 0.352566 0.352113
86 0 1 135 364 349 0.386819 0.378765 0.378682
87 0 1 122 344 314 0.388535 0.371207 0.370821
88 0 1 129 346 329 0.392097 0.382344 0.382222
89 0 1 122 352 310 0.393548 0.369324 0.36858
90 0 1 126 361 299 0.421405 0.383514 0.381818
91 0 1 127 368 322 0.39441 0.368937 0.368116
92 0 1 139 370 316 0.439873 0.406509 0.405248
93 0 1 139 353 330 0.421212 0.407259 0.407028
94 0 1 110 333 307 0.358306 0.344034 0.34375
95 0 1 121 353 300 0.403333 0.371824 0.370597
96 0 1 127 342 308 0.412338 0.391305 0.390769
97 0 1 119 330 284 0.419014 0.388715 0.387622
98 0 1 113 366 361 0.313019 0.310874 0.310867
99 0 1 127 385 367 0.346049 0.337863 0.337766
100 0 1 124 380 351 0.353276 0.339529 0.339261
101 0 1 128 383 355 0.360563 0.347133 0.346883
102 0 1 132 371 351 0.376068 0.365791 0.365651
103 0 1 108 361 323 0.334365 0.316278 0.315789
104 0 1 103 367 313 0.329073 0.303901 0.302941
105 0 1 130 392 344 0.377907 0.354015 0.353261
106 0 1 125 375 323 0.386997 0.359164 0.358166
107 0 1 131 360 335 0.391045 0.377223 0.376978
108 0 1 118 367 303 0.389439 0.353857 0.352239
109 0 1 123 364 321 0.383178 0.359834 0.359124
110 0 1 132 352 312 0.423077 0.398314 0.39759
111 0 1 117 361 303 0.386139 0.353762 0.35241
112 0 1 122 365 309 0.394822 0.363274 0.362018
113 0 1 110 347 295 0.372881 0.343809 0.342679
114 0 1 132 362 307 0.429967 0.395959 0.394619
115 0 1 128 357 287 0.445993 0.399885 0.397516
116 0 1 139 353 294 0.472789 0.431473 0.429675
117 0 1 112 362 302 0.370861 0.338735 0.337349
118 0 1 138 358 304 0.453947 0.418312 0.416918
119 0 1 111 339 270 0.411111 0.366895 0.364532
120 0 1 125 383 365 0.342466 0.334321 0.334225
121 0 1 106 365 332 0.319277 0.304502 0.304161
122 0 1 120 381 358 0.335196 0.324921 0.324763
123 0 1 114 382 334 0.341317 0.319154 0.318436
124 0 1 114 368 336 0.339286 0.324199 0.323864
125 0 1 131 364 326 0.40184 0.380287 0.37971
126 0 1 119 362 337 0.353116 0.340704 0.340486
127 0 1 130 361 330 0.393939 0.376646 0.376266
128 0 1 124 355 345 0.35942 0.354322 0.354286
129 0 1 129 366 312 0.413462 0.381744 0.380531
130 0 1 116 334 309 0.375405 0.361082 0.360809
131 0 1 123 354 314 0.39172 0.368925 0.368263
132 0 1 136 348 311 0.437299 0.413399 0.412747
133 0 1 127 344 316 0.401899 0.385195 0.384848
134 0 1 121 355 303 0.39934 0.368935 0.367781
135 0 1 117 336 305 0.383607 0.365482 0.365055
136 0 1 132 350 320 0.4125 0.394425 0.39403
137 0 1 131 349 287 0.456446 0.413921 0.41195
138 0 1 121 341 304 0.398026 0.375813 0.375194
139 0 1 122 331 315 0.387302 0.377825 0.377709
140 0 1 111 338 283 0.392226 0.358898 0.357488
141 0 1 119 327 306 0.388889 0.376194 0.375987
142 0 1 119 330 297 0.400673 0.380112 0.379585
143 0 1 122 322 293 0.416382 0.39719 0.396748
144 0 1 126 343 316 0.398734 0.382719 0.382398
145 0 1 124 353 306 0.405229 0.377289 0.376328
146 0 1 122 368 347 0.351585 0.341406 0.341259
147 0 1 110 371 299 0.367893 0.330271 0.328358
148 0 1 121 365 337 0.35905 0.345004 0.344729
149 0 1 115 362 321 0.358255 0.337358 0.33675
150 0 1 119 356 337 0.353116 0.343563 0.343434
151 0 1 129 350 325 0.396923 0.382485 0.382222
152 0 1 109 353 304 0.358553 0.332738 0.331811
153 0 1 111 369 337 0.329377 0.314771 0.314448
154 0 1 118 363 315 0.374603 0.348958 0.348083
155 0 1 107 374 349 0.30659 0.296166 0.295989
156 0 1 100 375 344 0.290698 0.278423 0.278164
157 0 1 120 353 331 0.362538 0.351059 0.350877
158 0 1 121 367 334 0.362275 0.345604 0.345221
159 0 1 111 404 352 0.315341 0.294348 0.293651
160 0 1 107 395 359 0.29805 0.284144 0.28382
161 0 1 111 384 340 0.326471 0.307198 0.30663
162 0 1 128 384 375 0.341333 0.33731 0.337286
163 0 1 102 366 317 0.321767 0.299454 0.298682
164 0 1 112 405 383 0.292428 0.284375 0.284264
165 0 1 119 396 356 0.33427 0.316938 0.316489
166 0 1 148 412 378 0.391534 0.375031 0.374684
167 0 1 117 393 359 0.325905 0.311489 0.31117
168 0 1 131 412 366 0.357924 0.337351 0.336761
169 0 1 129 394 356 0.36236 0.344442 0.344
170 0 1 124 373 386 0.33244 0.326794 0.326746
171 0 1 116 373 356 0.325843 0.318331 0.318244
172 0 1 121 371 357 0.338936 0.332479 0.332418
173 0 1 140 383 355 0.394366 0.379677 0.379404
174 0 1 126 383 360 0.35 0.339328 0.339166
175 0 1 129 366 348 0.37069 0.361459 0.361345
176 0 1 146 367 354 0.412429 0.405059 0.404993
177 0 1 148 406 382 0.387435 0.375809 0.375635
178 0 1 106 373 380 0.284182 0.281553 0.281541
179 0 1 137 389 378 0.362434 0.357273 0.357236
180 0 1 130 396 382 0.340314 0.334244 0.33419
181 0 1 147 388 383 0.383812 0.381331 0.381323
182 0 1 121 372 382 0.325269 0.320983 0.320955
183 0 1 129 366 372 0.352459 0.349605 0.349593
184 0 1 136 389 357 0.380952 0.364947 0.364611
185 0 1 152 376 361 0.421053 0.412568 0.412483
186 0 1 109 360 335 0.325373 0.313872 0.313669
187 0 1 129 400 374 0.34492 0.333522 0.333333
188 0 1 133 402 352 0.377841 0.353563 0.352785
189 0 1 121 381 368 0.328804 0.323146 0.323097
190 0 1 130 378 359 0.362117 0.352899 0.352782
191 0 1 99 378 350 0.282857 0.272179 0.271978
192 0 1 115 392 343 0.335277 0.313623 0.312925
193 0 1 120 385 358 0.335196 0.323228 0.323015
194 0 1 105 379 364 0.288462 0.282696 0.282638
195 0 1 135 384 343 0.393586 0.371981 0.371389
196 0 1 104 379 371 0.280323 0.277349 0.277333
197 0 1 94 377 348 0.270115 0.259518 0.25931
198 0 1 126 383 376 0.335106 0.33203 0.332016
199 0 1 142 393 355 0.4 0.38017 0.379679
200 0 1 117 377 345 0.33913 0.324419 0.3241
201 0 1 136 381 335 0.40597 0.380675 0.379888
202 0 1 108 362 325 0.332308 0.314867 0.31441
203 0 1 112 398 365 0.306849 0.293853 0.293578
204 0 1 128 391 346 0.369942 0.348003 0.347354
205 0 1 104 400 346 0.300578 0.279554 0.27882
206 0 1 123 364 358 0.343575 0.340732 0.34072
207 0 1 125 394 342 0.365497 0.340525 0.339674
208 0 1 127 369 340 0.373529 0.358551 0.358251
209 0 1 123 381 319 0.38558 0.352815 0.351429
210 0 1 102 374 300 0.34 0.304512 0.302671
211 0 1 113 397 349 0.323782 0.303578 0.302949
212 0 1 110 372 348 0.316092 0.305725 0.305556
213 0 1 112 376 358 0.312849 0.305269 0.305177
214 0 1 120 380 363 0.330579 0.323099 0.323015
215 0 1 105 362 337 0.311573 0.300622 0.300429
216 0 1 119 368 336 0.354167 0.338418 0.338068
217 0 1 125 363 350 0.357143 0.350689 0.350631
218 0 1 125 387 382 0.327225 0.325104 0.325098
219 0 1 108 395 342 0.315789 0.293841 0.29308
220 0 1 123 388 361 0.34072 0.328652 0.328438
221 0 1 112 375 358 0.312849 0.305676 0.305593
222 0 1 104 383 341 0.304985 0.287777 0.287293
223 0 1 109 367 327 0.333333 0.314644 0.314121
224 0 1 119 368 368 0.32337 0.32337 0.32337
225 0 1 124 390 364 0.340659 0.329108 0.328912
226 0 1 118 397 363 0.325069 0.310838 0.310526
227 0 1 131 382 357 0.366947 0.354736 0.354533
228 0 1 129 376 383 0.343085 0.339935 0.339921
229 0 1 114 390 347 0.32853 0.30989 0.309362
230 0 1 123 365 360 0.341667 0.339318 0.33931
231 0 1 122 374 329 0.370821 0.347797 0.347084
232 0 1 107 359 320 0.334375 0.315691 0.315169
233 0 1 122 367 337 0.362018 0.346906 0.346591
234 0 1 102 357 338 0.301775 0.293635 0.293525
235 0 1 101 357 328 0.307927 0.295155 0.294891
236 0 1 102 348 323 0.315789 0.304235 0.304024
237 0 1 107 367 328 0.326219 0.3084 0.307914
238 0 1 110 360 330 0.333333 0.319142 0.318841
239 0 1 100 359 318 0.314465 0.295964 0.295421
240 0 1 91 331 317 0.287066 0.28093 0.280864
241 0 1 98 350 318 0.308176 0.29375 0.293413
242 0 1 106 322 329 0.329193 0.325672 0.325653
243 0 1 99 336 305 0.32459 0.309254 0.308892
244 0 1 108 334 334 0.323353 0.323353 0.323353
245 0 1 101 353 321 0.314642 0.300042 0.299703
246 0 1 93 350 291 0.319588 0.291409 0.290172
247 0 1 98 347 309 0.317152 0.299283 0.298781
248 0 1 99 344 295 0.335593 0.310774 0.309859
249 0 1 109 342 305 0.357377 0.337492 0.33694
250 0 1 101 339 293 0.34471 0.32047 0.31962
251 0 1 106 343 309 0.343042 0.325596 0.325153
252 0 1 102 350 320 0.31875 0.304783 0.304478
253 0 1 84 322 298 0.281879 0.271171 0.270968
254 0 1 65 299 242 0.268595 0.241641 0.240296
255 0 1 105 361 305 0.344262 0.316436 0.315315
256 0 1 98 357 301 0.325581 0.298957 0.297872
257 0 1 89 322 302 0.294702 0.285403 0.285256
258 0 1 106 352 305 0.347541 0.323508 0.322679
259 0 1 95 330 303 0.313531 0.300431 0.300158
260 0 1 106 343 320 0.33125 0.319951 0.319759
261 0 1 88 358 308 0.285714 0.265012 0.264264
262 0 1 93 354 302 0.307947 0.284432 0.283537
263 0 1 98 342 319 0.30721 0.2967 0.29652
264 0 1 72 322 278 0.258993 0.240648 0.24
265 0 1 111 346 325 0.341538 0.331012 0.330849
266 0 1 83 349 317 0.26183 0.249537 0.249249
267 0 1 96 351 308 0.311688 0.291973 0.291351
268 0 1 88 344 319 0.275862 0.265649 0.26546
269 0 1 110 330 325 0.338462 0.335888 0.335878
270 0 1 94 324 292 0.321918 0.305607 0.305195
271 0 1 98 338 300 0.326667 0.307756 0.30721
272 0 1 118 348 320 0.36875 0.353604 0.353293
273 0 1 98 334 311 0.315113 0.304069 0.303876
274 0 1 110 331 310 0.354839 0.343398 0.343214
275 0 1 107 322 313 0.341853 0.337042 0.337008
276 0 1 99 319 289 0.342561 0.326055 0.325658
277 0 1 92 329 302 0.304636 0.291868 0.291601
278 0 1 91 320 294 0.309524 0.296683 0.296417
279 0 1 95 331 294 0.323129 0.304534 0.304
280 0 1 90 309 284 0.316901 0.303811 0.303541
281 0 1 99 331 320 0.309375 0.304191 0.304147
282 0 1 90 337 301 0.299003 0.282582 0.282132
283 0 1 107 322 318 0.336478 0.334382 0.334375
284 0 1 98 324 309 0.317152 0.309724 0.309637
285 0 1 86 330 294 0.292517 0.276101 0.275641
286 0 1 105 335 303 0.346535 0.329568 0.329154
287 0 1 104 338 319 0.326019 0.316723 0.316591
288 0 1 85 325 302 0.281457 0.271315 0.271132
289 0 1 95 321 300 0.316667 0.306133 0.305958
290 0 1 98 329 296 0.331081 0.314038 0.3136
291 0 1 90 323 296 0.304054 0.291069 0.290792
292 0 1 110 332 314 0.350318 0.34069 0.340557
293 0 1 99 309 321 0.320388 0.314343 0.314286
294 0 1 106 329 311 0.340836 0.331381 0.33125
295 0 1 111 331 325 0.341538 0.338429 0.338415
296 0 1 100 349 300 0.333333 0.309049 0.308166
297 0 1 109 316 324 0.344937 0.340652 0.340625
298 0 1 125 350 332 0.376506 0.366697 0.366569
299 0 1 96 346 310 0.309677 0.293125 0.292683
300 0 1 106 351 317 0.334385 0.317777 0.317365
301 0 1 101 358 303 0.333333 0.306661 0.305598
302 0 1 106 357 321 0.330218 0.313126 0.312684
303 0 1 105 335 317 0.33123 0.322209 0.322086
304 0 1 113 359 324 0.348765 0.331328 0.330893
305 0 1 109 364 316 0.344937 0.32139 0.320588
306 0 1 118 343 341 0.346041 0.345031 0.345029
307 0 1 112 360 308 0.363636 0.33635 0.335329
308 0 1 108 347 339 0.318584 0.31489 0.314869
309 0 1 113 341 326 0.346626 0.338916 0.338831
310 0 1 101 350 317 0.318612 0.30322 0.302849
311 0 1 105 361 312 0.336538 0.312866 0.312036
312 0 1 114 355 328 0.347561 0.334083 0.333821
313 0 1 120 352 327 0.366972 0.353701 0.353461
314 0 1 121 372 329 0.367781 0.345872 0.345221
315 0 1 127 370 331 0.383686 0.362902 0.36234
316 0 1 115 343 328 0.35061 0.342858 0.342772
317 0 1 126 381 312 0.403846 0.365452 0.363636
318 0 1 121 365 326 0.371166 0.350776 0.350217
319 0 1 119 367 344 0.34593 0.334915 0.33474
320 0 1 121 375 337 0.35905 0.340373 0.339888
321 0 1 116 374 338 0.343195 0.32626 0.325843
322 0 1 123 380 317 0.388013 0.354392 0.352941
323 0 1 121 376 346 0.349711 0.33547 0.33518
324 0 1 110 377 321 0.342679 0.316206 0.315186
325 0 1 120 372 354 0.338983 0.33068 0.330579
326 0 1 110 376 346 0.317919 0.304973 0.304709
327 0 1 114 357 346 0.32948 0.324364 0.324324
328 0 1 132 372 345 0.382609 0.368462 0.368201
329 0 1 125 366 352 0.355114 0.348256 0.348189
330 0 1 137 380 344 0.398256 0.378922 0.378453
331 0 1 119 376 328 0.362805 0.338857 0.338068
332 0 1 128 384 324 0.395062 0.362887 0.361582
333 0 1 127 390 337 0.376855 0.350313 0.349381
334 0 1 130 379 350 0.371429 0.356935 0.356653
335 0 1 129 387 339 0.380531 0.356151 0.355372
336 0 1 110 381 335 0.328358 0.307899 0.307263
337 0 1 141 389 344 0.409884 0.385447 0.38472
