#frame chA chB nCorr nA nB MNR GNR DICE
2 0 1 0 385 389 0 0 0
3 0 1 0 318 338 0 0 0
4 0 1 0 270 277 0 0 0
5 0 1 0 273 295 0 0 0
6 0 1 8 292 285 0.0280702 0.0277317 0.0277296
7 0 1 18 254 277 0.0708661 0.0678603 0.0677966
8 0 1 16 253 289 0.0632411 0.0591713 0.0590406
9 0 1 14 230 284 0.0608696 0.0547778 0.0544747
10 0 1 10 257 264 0.0389105 0.0383912 0.0383877
11 0 1 11 196 233 0.0561224 0.0514739 0.0512821
12 0 1 12 163 184 0.0736196 0.0692913 0.0691643
13 0 1 16 187 210 0.0855615 0.0807401 0.0806045
14 0 1 11 130 159 0.0846154 0.0765107 0.0761246
15 0 1 6 138 198 0.0434783 0.0362977 0.0357143
16 0 1 9 98 156 0.0918367 0.0727892 0.0708661
17 0 1 6 115 175 0.0521739 0.0422944 0.0413793
18 0 1 4 104 146 0.0384615 0.0324614 0.032
19 0 1 1 118 162 0.00847458 0.00723272 0.00714286
20 0 1 1 71 129 0.0140845 0.010449 0.01
21 0 1 1 117 165 0.00854701 0.00719723 0.0070922
22 0 1 4 73 130 0.0547945 0.0410607 0.0394089
23 0 1 4 117 171 0.034188 0.0282793 0.0277778
24 0 1 5 100 134 0.05 0.0431934 0.042735
25 0 1 2 133 160 0.0150376 0.0137102 0.0136519
26 0 1 1 117 148 0.00854701 0.00759935 0.00754717
27 0 1 6 153 164 0.0392157 0.0378777 0.0378549
28 0 1 7 124 143 0.0564516 0.0525677 0.0524345
29 0 1 9 165 198 0.0545455 0.049793 0.0495868
30 0 1 4 137 155 0.0291971 0.0274495 0.0273973
31 0 1 5 174 201 0.0287356 0.0267361 0.0266667
32 0 1 4 129 164 0.0310078 0.0275007 0.0273038
33 0 1 12 151 193 0.0794702 0.0702933 0.0697674
34 0 1 10 121 153 0.0826446 0.0734956 0.0729927
35 0 1 9 149 186 0.0604027 0.0540621 0.0537313
36 0 1 4 114 145 0.0350877 0.0311117 0.030888
37 0 1 9 86 109 0.104651 0.0929566 0.0923077
38 0 1 8 126 148 0.0634921 0.0585833 0.0583942
39 0 1 7 97 100 0.0721649 0.0710742 0.071066
40 0 1 8 148 134 0.0597015 0.0568076 0.0567376
41 0 1 6 103 106 0.0582524 0.0574222 0.0574163
42 0 1 6 113 147 0.0530973 0.0465536 0.0461538
43 0 1 5 97 122 0.0515464 0.0459626 0.0456621
44 0 1 6 128 160 0.046875 0.0419263 0.0416667
45 0 1 3 94 120 0.0319149 0.0282466 0.0280374
46 0 1 3 130 169 0.0230769 0.0202398 0.0200669
47 0 1 3 107 146 0.0280374 0.0240023 0.0237154
48 0 1 7 132 172 0.0530303 0.0464565 0.0460526
49 0 1 7 107 143 0.0654206 0.0565898 0.056
50 0 1 14 94 117 0.148936 0.133497 0.132701
51 0 1 11 121 144 0.0909091 0.0833333 0.0830189
52 0 1 14 105 124 0.133333 0.122694 0.122271
53 0 1 8 128 164 0.0625 0.0552158 0.0547945
54 0 1 7 111 137 0.0630631 0.0567644 0.0564516
55 0 1 6 146 182 0.0410959 0.0368077 0.0365854
56 0 1 3 128 157 0.0234375 0.0211625 0.0210526
57 0 1 3 120 150 0.025 0.0223607 0.0222222
58 0 1 5 142 185 0.0352113 0.0308489 0.030581
59 0 1 10 130 139 0.0769231 0.0743911 0.0743494
60 0 1 6 178 189 0.0337079 0.0327122 0.0326975
61 0 1 6 145 156 0.0413793 0.0398938 0.0398671
62 0 1 6 177 186 0.0338983 0.033068 0.0330578
63 0 1 5 152 160 0.0328947 0.0320618 0.0320513
64 0 1 6 181 211 0.0331492 0.0307023 0.0306122
65 0 1 8 161 172 0.0496894 0.0480743 0.048048
66 0 1 10 175 216 0.0571429 0.0514344 0.0511509
67 0 1 10 151 175 0.0662252 0.0615166 0.0613497
68 0 1 10 175 213 0.0571429 0.0517954 0.0515464
69 0 1 9 151 186 0.0596026 0.0537029 0.0534125
70 0 1 6 176 218 0.0340909 0.0306314 0.0304569
71 0 1 7 155 164 0.0451613 0.0439046 0.0438871
72 0 1 10 163 192 0.0613497 0.056527 0.056338
73 0 1 7 139 165 0.0503597 0.046222 0.0460526
74 0 1 6 157 188 0.0382166 0.0349239 0.0347826
75 0 1 6 124 164 0.0483871 0.0420745 0.0416667
76 0 1 7 150 205 0.0466667 0.0399186 0.0394366
77 0 1 5 128 178 0.0390625 0.0331249 0.0326797
78 0 1 11 146 221 0.0753425 0.0612379 0.0599455
79 0 1 9 127 172 0.0708661 0.0608943 0.0602007
80 0 1 8 141 178 0.0567376 0.0504976 0.0501567
81 0 1 11 106 150 0.103774 0.0872357 0.0859375
82 0 1 11 136 193 0.0808824 0.0678961 0.0668693
83 0 1 9 118 165 0.0762712 0.0645 0.0636042
84 0 1 8 134 179 0.0597015 0.0516548 0.0511182
85 0 1 9 102 146 0.0882353 0.0737507 0.0725806
86 0 1 9 83 120 0.108434 0.0901805 0.0886699
87 0 1 5 110 189 0.0454545 0.0346771 0.0334448
88 0 1 5 91 140 0.0549451 0.0442981 0.04329
89 0 1 2 131 174 0.0152672 0.0132471 0.0131148
90 0 1 2 112 160 0.0178571 0.0149404 0.0147059
91 0 1 3 153 187 0.0196078 0.017736 0.0176471
92 0 1 4 128 170 0.03125 0.0271163 0.0268456
93 0 1 3 173 197 0.017341 0.0162504 0.0162162
94 0 1 3 157 157 0.0191083 0.0191083 0.0191083
95 0 1 5 194 223 0.0257732 0.024039 0.0239808
96 0 1 2 144 191 0.0138889 0.0120596 0.0119403
